corridor_id,date,start_time,end_time,expected_goods_trains,forecast_confidence
C09,2026-08-27,08:00,10:00,7,0.91
C09,2026-08-27,10:00,12:00,3,0.83
C09,2026-08-27,12:00,14:00,1,0.76
C09,2026-08-27,14:00,16:00,2,0.77
C09,2026-08-27,16:00,18:00,4,0.75
C09,2026-08-27,18:00,20:00,2,0.91
C09,2026-08-27,20:00,22:00,2,0.79
C09,2026-08-27,22:00,00:00,0,0.82
C10,2026-08-27,00:00,02:00,0,0.84
C10,2026-08-27,02:00,04:00,2,0.83
C10,2026-08-27,04:00,06:00,2,0.86
C10,2026-08-27,06:00,08:00,6,0.86
C10,2026-08-27,08:00,10:00,3,0.89
C10,2026-08-27,10:00,12:00,0,0.81
C10,2026-08-27,12:00,14:00,2,0.92
C10,2026-08-27,14:00,16:00,1,0.75
C10,2026-08-27,16:00,18:00,2,0.9
C10,2026-08-27,18:00,20:00,2,0.96
C10,2026-08-27,20:00,22:00,6,0.91
C10,2026-08-27,22:00,00:00,1,0.85
C11,2026-08-27,00:00,02:00,0,0.9
C11,2026-08-27,02:00,04:00,0,0.96
C11,2026-08-27,04:00,06:00,4,0.97
C11,2026-08-27,06:00,08:00,3,0.86
C11,2026-08-27,08:00,10:00,4,0.79
C11,2026-08-27,10:00,12:00,1,0.85
C11,2026-08-27,12:00,14:00,3,0.96
C11,2026-08-27,14:00,16:00,5,0.82
C11,2026-08-27,16:00,18:00,5,0.88
C11,2026-08-27,18:00,20:00,3,0.83
C11,2026-08-27,20:00,22:00,3,0.73
C11,2026-08-27,22:00,00:00,3,0.76
C12,2026-08-27,00:00,02:00,0,0.82
C12,2026-08-27,02:00,04:00,0,0.96
C12,2026-08-27,04:00,06:00,4,0.75
C12,2026-08-27,06:00,08:00,2,0.85
C12,2026-08-27,08:00,10:00,3,0.92
C12,2026-08-27,10:00,12:00,4,0.91
C12,2026-08-27,12:00,14:00,2,0.72
C12,2026-08-27,14:00,16:00,5,0.88
C12,2026-08-27,16:00,18:00,2,0.84
C12,2026-08-27,18:00,20:00,1,0.75
C12,2026-08-27,20:00,22:00,5,0.87
C12,2026-08-27,22:00,00:00,1,0.84
C13,2026-08-27,00:00,02:00,2,0.96
C13,2026-08-27,02:00,04:00,0,0.82
C13,2026-08-27,04:00,06:00,1,0.75
C13,2026-08-27,06:00,08:00,5,0.82
C13,2026-08-27,08:00,10:00,5,0.91
C13,2026-08-27,10:00,12:00,3,0.74
C13,2026-08-27,12:00,14:00,3,0.95
C13,2026-08-27,14:00,16:00,3,0.97
C13,2026-08-27,16:00,18:00,0,0.85
C13,2026-08-27,18:00,20:00,1,0.9
C13,2026-08-27,20:00,22:00,5,0.9
C13,2026-08-27,22:00,00:00,0,0.91
C14,2026-08-27,00:00,02:00,3,0.81
C14,2026-08-27,02:00,04:00,2,0.94
C14,2026-08-27,04:00,06:00,3,0.83
C14,2026-08-27,06:00,08:00,3,0.95
C14,2026-08-27,08:00,10:00,4,0.87
C14,2026-08-27,10:00,12:00,1,0.92
C14,2026-08-27,12:00,14:00,3,0.93
C14,2026-08-27,14:00,16:00,2,0.87
C14,2026-08-27,16:00,18:00,4,0.79
C14,2026-08-27,18:00,20:00,3,0.85
C14,2026-08-27,20:00,22:00,7,0.78
C14,2026-08-27,22:00,00:00,2,0.9
C15,2026-08-27,00:00,02:00,1,0.84
C15,2026-08-27,02:00,04:00,1,0.89
C15,2026-08-27,04:00,06:00,1,0.87
C15,2026-08-27,06:00,08:00,4,0.83
C15,2026-08-27,08:00,10:00,7,0.73
C15,2026-08-27,10:00,12:00,1,0.9
C15,2026-08-27,12:00,14:00,0,0.84
C15,2026-08-27,14:00,16:00,5,0.94
C15,2026-08-27,16:00,18:00,1,0.9
C15,2026-08-27,18:00,20:00,4,0.76
C15,2026-08-27,20:00,22:00,6,0.92
C15,2026-08-27,22:00,00:00,1,0.75
C16,2026-08-27,00:00,02:00,6,0.82
C16,2026-08-27,02:00,04:00,0,0.78
C16,2026-08-27,04:00,06:00,3,0.97
C16,2026-08-27,06:00,08:00,2,0.84
C16,2026-08-27,08:00,10:00,3,0.75
C16,2026-08-27,10:00,12:00,4,0.85
C16,2026-08-27,12:00,14:00,3,0.77
C16,2026-08-27,14:00,16:00,4,0.74
C16,2026-08-27,16:00,18:00,2,0.84
C16,2026-08-27,18:00,20:00,3,0.87
C16,2026-08-27,20:00,22:00,7,0.78
C16,2026-08-27,22:00,00:00,3,0.75
C17,2026-08-27,00:00,02:00,3,0.76
C17,2026-08-27,02:00,04:00,0,0.9
C17,2026-08-27,04:00,06:00,4,0.96
C17,2026-08-27,06:00,08:00,5,0.74
C17,2026-08-27,08:00,10:00,10,0.83
C17,2026-08-27,10:00,12:00,0,0.78
C17,2026-08-27,12:00,14:00,2,0.9
C17,2026-08-27,14:00,16:00,1,0.81
C17,2026-08-27,16:00,18:00,0,0.81
C17,2026-08-27,18:00,20:00,1,0.93
C17,2026-08-27,20:00,22:00,5,0.79
C17,2026-08-27,22:00,00:00,1,0.9
C18,2026-08-27,00:00,02:00,5,0.83
C18,2026-08-27,02:00,04:00,1,0.77
C18,2026-08-27,04:00,06:00,4,0.96
C18,2026-08-27,06:00,08:00,5,0.96
C18,2026-08-27,08:00,10:00,3,0.76
C18,2026-08-27,10:00,12:00,1,0.76
C18,2026-08-27,12:00,14:00,3,0.72
C18,2026-08-27,14:00,16:00,1,0.79
C18,2026-08-27,16:00,18:00,1,0.74
C18,2026-08-27,18:00,20:00,2,0.75
C18,2026-08-27,20:00,22:00,5,0.86
C18,2026-08-27,22:00,00:00,1,0.83
C19,2026-08-27,00:00,02:00,1,0.75
C19,2026-08-27,02:00,04:00,1,0.76
C19,2026-08-27,04:00,06:00,0,0.92
C19,2026-08-27,06:00,08:00,2,0.89
C19,2026-08-27,08:00,10:00,4,0.85
C19,2026-08-27,10:00,12:00,3,0.75
C19,2026-08-27,12:00,14:00,0,0.85
C19,2026-08-27,14:00,16:00,0,0.9
C19,2026-08-27,16:00,18:00,3,0.95
C19,2026-08-27,18:00,20:00,2,0.79
C19,2026-08-27,20:00,22:00,6,0.93
C19,2026-08-27,22:00,00:00,2,0.79
C20,2026-08-27,00:00,02:00,0,0.81
C20,2026-08-27,02:00,04:00,1,0.84
C20,2026-08-27,04:00,06:00,0,0.95
C20,2026-08-27,06:00,08:00,4,0.9
C20,2026-08-27,08:00,10:00,1,0.75
C20,2026-08-27,10:00,12:00,3,0.84
C20,2026-08-27,12:00,14:00,2,0.83
C20,2026-08-27,14:00,16:00,1,0.92
C20,2026-08-27,16:00,18:00,2,0.79
C20,2026-08-27,18:00,20:00,2,0.77
C20,2026-08-27,20:00,22:00,3,0.83
C20,2026-08-27,22:00,00:00,1,0.8
C01,2026-08-28,00:00,02:00,3,0.84
C01,2026-08-28,02:00,04:00,2,0.79
C01,2026-08-28,04:00,06:00,5,0.77
C01,2026-08-28,06:00,08:00,8,0.85
C01,2026-08-28,08:00,10:00,6,0.88
C01,2026-08-28,10:00,12:00,4,0.72
C01,2026-08-28,12:00,14:00,1,0.94
C01,2026-08-28,14:00,16:00,3,0.79
C01,2026-08-28,16:00,18:00,2,0.93
C01,2026-08-28,18:00,20:00,2,0.72
C01,2026-08-28,20:00,22:00,5,0.79
C01,2026-08-28,22:00,00:00,1,0.88
C02,2026-08-28,00:00,02:00,5,0.81
C02,2026-08-28,02:00,04:00,5,0.9
C02,2026-08-28,04:00,06:00,1,0.82
C02,2026-08-28,06:00,08:00,4,0.78
C02,2026-08-28,08:00,10:00,5,0.79
C02,2026-08-28,10:00,12:00,2,0.93
C02,2026-08-28,12:00,14:00,1,0.76
C02,2026-08-28,14:00,16:00,4,0.89
C02,2026-08-28,16:00,18:00,5,0.81
C02,2026-08-28,18:00,20:00,3,0.9
C02,2026-08-28,20:00,22:00,6,0.87
C02,2026-08-28,22:00,00:00,1,0.93
C03,2026-08-28,00:00,02:00,3,0.76
C03,2026-08-28,02:00,04:00,1,0.96
C03,2026-08-28,04:00,06:00,3,0.92
C03,2026-08-28,06:00,08:00,2,0.85
C03,2026-08-28,08:00,10:00,4,0.82
C03,2026-08-28,10:00,12:00,2,0.9
C03,2026-08-28,12:00,14:00,4,0.96
C03,2026-08-28,14:00,16:00,2,0.82
C03,2026-08-28,16:00,18:00,0,0.93
C03,2026-08-28,18:00,20:00,6,0.82
C03,2026-08-28,20:00,22:00,3,0.87
C03,2026-08-28,22:00,00:00,2,0.89
C04,2026-08-28,00:00,02:00,3,0.78
C04,2026-08-28,02:00,04:00,1,0.72
C04,2026-08-28,04:00,06:00,3,0.82
C04,2026-08-28,06:00,08:00,4,0.79
C04,2026-08-28,08:00,10:00,3,0.8
C04,2026-08-28,10:00,12:00,0,0.78
C04,2026-08-28,12:00,14:00,2,0.95
C04,2026-08-28,14:00,16:00,1,0.91
C04,2026-08-28,16:00,18:00,2,0.79
C04,2026-08-28,18:00,20:00,3,0.9
C04,2026-08-28,20:00,22:00,4,0.76
C04,2026-08-28,22:00,00:00,3,0.84
C05,2026-08-28,00:00,02:00,1,0.88
C05,2026-08-28,02:00,04:00,3,0.74
C05,2026-08-28,04:00,06:00,2,0.89
C05,2026-08-28,06:00,08:00,6,0.92
C05,2026-08-28,08:00,10:00,2,0.91
C05,2026-08-28,10:00,12:00,2,0.87
C05,2026-08-28,12:00,14:00,0,0.89
C05,2026-08-28,14:00,16:00,0,0.95
C05,2026-08-28,16:00,18:00,0,0.87
C05,2026-08-28,18:00,20:00,1,0.91
C05,2026-08-28,20:00,22:00,7,0.86
C05,2026-08-28,22:00,00:00,0,0.88
C06,2026-08-28,00:00,02:00,2,0.81
C06,2026-08-28,02:00,04:00,1,0.83
C06,2026-08-28,04:00,06:00,0,0.77
C06,2026-08-28,06:00,08:00,5,0.74
C06,2026-08-28,08:00,10:00,2,0.94
C06,2026-08-28,10:00,12:00,4,0.75
C06,2026-08-28,12:00,14:00,3,0.83
C06,2026-08-28,14:00,16:00,2,0.86
C06,2026-08-28,16:00,18:00,1,0.8
C06,2026-08-28,18:00,20:00,3,0.96
C06,2026-08-28,20:00,22:00,4,0.84
C06,2026-08-28,22:00,00:00,0,0.79
C07,2026-08-28,00:00,02:00,4,0.76
C07,2026-08-28,02:00,04:00,2,0.78
C07,2026-08-28,04:00,06:00,3,0.77
C07,2026-08-28,06:00,08:00,2,0.79
C07,2026-08-28,08:00,10:00,4,0.93
C07,2026-08-28,10:00,12:00,1,0.9
C07,2026-08-28,12:00,14:00,2,0.95
C07,2026-08-28,14:00,16:00,1,0.96
C07,2026-08-28,16:00,18:00,2,0.81
C07,2026-08-28,18:00,20:00,3,0.81
C07,2026-08-28,20:00,22:00,3,0.85
C07,2026-08-28,22:00,00:00,0,0.97
C08,2026-08-28,00:00,02:00,2,0.9
C08,2026-08-28,02:00,04:00,0,0.92
C08,2026-08-28,04:00,06:00,3,0.91
C08,2026-08-28,06:00,08:00,4,0.9
C08,2026-08-28,08:00,10:00,5,0.83
C08,2026-08-28,10:00,12:00,1,0.89
C08,2026-08-28,12:00,14:00,1,0.72
C08,2026-08-28,14:00,16:00,1,0.88
C08,2026-08-28,16:00,18:00,3,0.74
C08,2026-08-28,18:00,20:00,4,0.95
C08,2026-08-28,20:00,22:00,5,0.84
C08,2026-08-28,22:00,00:00,2,0.83
C09,2026-08-28,00:00,02:00,2,0.76
C09,2026-08-28,02:00,04:00,1,0.73
C09,2026-08-28,04:00,06:00,1,0.8
C09,2026-08-28,06:00,08:00,4,0.84
C09,2026-08-28,08:00,10:00,5,0.79
C09,2026-08-28,10:00,12:00,2,0.8
C09,2026-08-28,12:00,14:00,2,0.8
C09,2026-08-28,14:00,16:00,2,0.84
C09,2026-08-28,16:00,18:00,1,0.74
C09,2026-08-28,18:00,20:00,4,0.78
C09,2026-08-28,20:00,22:00,5,0.76
C09,2026-08-28,22:00,00:00,2,0.93
C10,2026-08-28,00:00,02:00,3,0.94
C10,2026-08-28,02:00,04:00,2,0.76
C10,2026-08-28,04:00,06:00,0,0.89
C10,2026-08-28,06:00,08:00,5,0.75
C10,2026-08-28,08:00,10:00,2,0.76
C10,2026-08-28,10:00,12:00,4,0.83
C10,2026-08-28,12:00,14:00,1,0.74
C10,2026-08-28,14:00,16:00,8,0.84
C10,2026-08-28,16:00,18:00,2,0.93
C10,2026-08-28,18:00,20:00,5,0.79
C10,2026-08-28,20:00,22:00,0,0.78
C10,2026-08-28,22:00,00:00,1,0.78
C11,2026-08-28,00:00,02:00,3,0.9
C11,2026-08-28,02:00,04:00,0,0.81
C11,2026-08-28,04:00,06:00,1,0.74
C11,2026-08-28,06:00,08:00,4,0.93
C11,2026-08-28,08:00,10:00,3,0.85
C11,2026-08-28,10:00,12:00,4,0.94
C11,2026-08-28,12:00,14:00,4,0.75
C11,2026-08-28,14:00,16:00,1,0.82
C11,2026-08-28,16:00,18:00,2,0.75
C11,2026-08-28,18:00,20:00,4,0.73
C11,2026-08-28,20:00,22:00,4,0.93
C11,2026-08-28,22:00,00:00,1,0.81
C12,2026-08-28,00:00,02:00,1,0.85
C12,2026-08-28,02:00,04:00,6,0.76
C12,2026-08-28,04:00,06:00,2,0.87
C12,2026-08-28,06:00,08:00,3,0.86
C12,2026-08-28,08:00,10:00,8,0.73
C12,2026-08-28,10:00,12:00,1,0.88
C12,2026-08-28,12:00,14:00,2,0.9
C12,2026-08-28,14:00,16:00,4,0.96
C12,2026-08-28,16:00,18:00,2,0.82
C12,2026-08-28,18:00,20:00,4,0.94
C12,2026-08-28,20:00,22:00,4,0.94
C12,2026-08-28,22:00,00:00,1,0.84
C13,2026-08-28,00:00,02:00,2,0.72
C13,2026-08-28,02:00,04:00,1,0.94
C13,2026-08-28,04:00,06:00,3,0.74
C13,2026-08-28,06:00,08:00,4,0.77
C13,2026-08-28,08:00,10:00,4,0.95
C13,2026-08-28,10:00,12:00,5,0.82
C13,2026-08-28,12:00,14:00,2,0.87
C13,2026-08-28,14:00,16:00,2,0.83
C13,2026-08-28,16:00,18:00,6,0.92
C13,2026-08-28,18:00,20:00,2,0.85
C13,2026-08-28,20:00,22:00,3,0.91
C13,2026-08-28,22:00,00:00,1,0.86
C14,2026-08-28,00:00,02:00,2,0.8
C14,2026-08-28,02:00,04:00,0,0.96
C14,2026-08-28,04:00,06:00,4,0.84
C14,2026-08-28,06:00,08:00,3,0.82
C14,2026-08-28,08:00,10:00,1,0.95
C14,2026-08-28,10:00,12:00,2,0.8
C14,2026-08-28,12:00,14:00,3,0.95
C14,2026-08-28,14:00,16:00,0,0.73
C14,2026-08-28,16:00,18:00,2,0.89
C14,2026-08-28,18:00,20:00,4,0.92
C14,2026-08-28,20:00,22:00,0,0.88
C14,2026-08-28,22:00,00:00,2,0.83
C15,2026-08-28,00:00,02:00,4,0.96
C15,2026-08-28,02:00,04:00,1,0.75
C15,2026-08-28,04:00,06:00,2,0.77
C15,2026-08-28,06:00,08:00,5,0.74
C15,2026-08-28,08:00,10:00,2,0.8
C15,2026-08-28,10:00,12:00,4,0.93
C15,2026-08-28,12:00,14:00,3,0.86
C15,2026-08-28,14:00,16:00,1,0.93
C15,2026-08-28,16:00,18:00,0,0.73
C15,2026-08-28,18:00,20:00,2,0.75
C15,2026-08-28,20:00,22:00,3,0.8
C15,2026-08-28,22:00,00:00,1,0.96
C16,2026-08-28,00:00,02:00,2,0.78
C16,2026-08-28,02:00,04:00,5,0.88
C16,2026-08-28,04:00,06:00,3,0.83
C16,2026-08-28,06:00,08:00,4,0.91
C16,2026-08-28,08:00,10:00,3,0.9
C16,2026-08-28,10:00,12:00,1,0.87
C16,2026-08-28,12:00,14:00,3,0.91
C16,2026-08-28,14:00,16:00,2,0.93
C16,2026-08-28,16:00,18:00,2,0.78
C16,2026-08-28,18:00,20:00,6,0.87
C16,2026-08-28,20:00,22:00,8,0.73
C16,2026-08-28,22:00,00:00,0,0.79
C17,2026-08-28,00:00,02:00,2,0.94
C17,2026-08-28,02:00,04:00,2,0.83
C17,2026-08-28,04:00,06:00,0,0.95
C17,2026-08-28,06:00,08:00,2,0.75
C17,2026-08-28,08:00,10:00,1,0.91
C17,2026-08-28,10:00,12:00,3,0.96
C17,2026-08-28,12:00,14:00,4,0.81
C17,2026-08-28,14:00,16:00,1,0.88
C17,2026-08-28,16:00,18:00,2,0.84
C17,2026-08-28,18:00,20:00,4,0.83
C17,2026-08-28,20:00,22:00,4,0.92
C17,2026-08-28,22:00,00:00,2,0.73
C18,2026-08-28,00:00,02:00,0,0.93
C18,2026-08-28,02:00,04:00,4,0.9
C18,2026-08-28,04:00,06:00,0,0.77
C18,2026-08-28,06:00,08:00,4,0.9
C18,2026-08-28,08:00,10:00,1,0.9
C18,2026-08-28,10:00,12:00,3,0.77
C18,2026-08-28,12:00,14:00,0,0.84
C18,2026-08-28,14:00,16:00,1,0.93
C18,2026-08-28,16:00,18:00,1,0.89
C18,2026-08-28,18:00,20:00,2,0.88
C18,2026-08-28,20:00,22:00,3,0.84
C18,2026-08-28,22:00,00:00,1,0.88
C19,2026-08-28,00:00,02:00,1,0.91
C19,2026-08-28,02:00,04:00,1,0.8
C19,2026-08-28,04:00,06:00,1,0.79
C19,2026-08-28,06:00,08:00,7,0.78
C19,2026-08-28,08:00,10:00,2,0.83
C19,2026-08-28,10:00,12:00,2,0.87
C19,2026-08-28,12:00,14:00,2,0.84
C19,2026-08-28,14:00,16:00,4,0.73
C19,2026-08-28,16:00,18:00,1,0.96
C19,2026-08-28,18:00,20:00,3,0.82
C19,2026-08-28,20:00,22:00,2,0.83
C19,2026-08-28,22:00,00:00,4,0.9
C20,2026-08-28,00:00,02:00,1,0.88
C20,2026-08-28,02:00,04:00,1,0.93
C20,2026-08-28,04:00,06:00,0,0.9
C20,2026-08-28,06:00,08:00,8,0.83
C20,2026-08-28,08:00,10:00,7,0.78
C20,2026-08-28,10:00,12:00,0,0.73
C20,2026-08-28,12:00,14:00,2,0.96
C20,2026-08-28,14:00,16:00,2,0.77
C20,2026-08-28,16:00,18:00,2,0.81
C20,2026-08-28,18:00,20:00,2,0.84
C20,2026-08-28,20:00,22:00,3,0.89
C20,2026-08-28,22:00,00:00,3,0.75
C01,2026-08-29,00:00,02:00,1,0.95
C01,2026-08-29,02:00,04:00,1,0.91
C01,2026-08-29,04:00,06:00,3,0.8
C01,2026-08-29,06:00,08:00,6,0.88
C01,2026-08-29,08:00,10:00,3,0.73
C01,2026-08-29,10:00,12:00,6,0.88
C01,2026-08-29,12:00,14:00,1,0.96
C01,2026-08-29,14:00,16:00,2,0.9
C01,2026-08-29,16:00,18:00,3,0.88
C01,2026-08-29,18:00,20:00,3,0.77
C01,2026-08-29,20:00,22:00,2,0.95
C01,2026-08-29,22:00,00:00,2,0.91
C02,2026-08-29,00:00,02:00,2,0.76
C02,2026-08-29,02:00,04:00,1,0.88
C02,2026-08-29,04:00,06:00,3,0.77
C02,2026-08-29,06:00,08:00,4,0.79
C02,2026-08-29,08:00,10:00,3,0.73
C02,2026-08-29,10:00,12:00,5,0.86
C02,2026-08-29,12:00,14:00,2,0.82
C02,2026-08-29,14:00,16:00,2,0.77
C02,2026-08-29,16:00,18:00,4,0.75
C02,2026-08-29,18:00,20:00,5,0.96
C02,2026-08-29,20:00,22:00,6,0.82
C02,2026-08-29,22:00,00:00,2,0.93
C03,2026-08-29,00:00,02:00,2,0.72
C03,2026-08-29,02:00,04:00,3,0.92
C03,2026-08-29,04:00,06:00,4,0.96
C03,2026-08-29,06:00,08:00,7,0.8
C03,2026-08-29,08:00,10:00,5,0.79
C03,2026-08-29,10:00,12:00,0,0.74
C03,2026-08-29,12:00,14:00,4,0.9
C03,2026-08-29,14:00,16:00,2,0.76
C03,2026-08-29,16:00,18:00,2,0.83
C03,2026-08-29,18:00,20:00,3,0.79
C03,2026-08-29,20:00,22:00,2,0.74
C03,2026-08-29,22:00,00:00,2,0.79
C04,2026-08-29,00:00,02:00,5,0.84
C04,2026-08-29,02:00,04:00,2,0.94
C04,2026-08-29,04:00,06:00,2,0.76
C04,2026-08-29,06:00,08:00,1,0.73
C04,2026-08-29,08:00,10:00,4,0.95
C04,2026-08-29,10:00,12:00,2,0.84
C04,2026-08-29,12:00,14:00,3,0.81
C04,2026-08-29,14:00,16:00,1,0.91
C04,2026-08-29,16:00,18:00,1,0.84
C04,2026-08-29,18:00,20:00,2,0.72
C04,2026-08-29,20:00,22:00,3,0.8
C04,2026-08-29,22:00,00:00,3,0.88
C05,2026-08-29,00:00,02:00,5,0.76
C05,2026-08-29,02:00,04:00,1,0.87
C05,2026-08-29,04:00,06:00,2,0.78
C05,2026-08-29,06:00,08:00,5,0.78
C05,2026-08-29,08:00,10:00,7,0.93
C05,2026-08-29,10:00,12:00,2,0.82
C05,2026-08-29,12:00,14:00,1,0.86
C05,2026-08-29,14:00,16:00,1,0.93
C05,2026-08-29,16:00,18:00,3,0.91
C05,2026-08-29,18:00,20:00,5,0.91
C05,2026-08-29,20:00,22:00,2,0.73
C05,2026-08-29,22:00,00:00,3,0.81
C06,2026-08-29,00:00,02:00,3,0.72
C06,2026-08-29,02:00,04:00,1,0.85
C06,2026-08-29,04:00,06:00,2,0.87
C06,2026-08-29,06:00,08:00,3,0.89
C06,2026-08-29,08:00,10:00,3,0.72
C06,2026-08-29,10:00,12:00,1,0.92
C06,2026-08-29,12:00,14:00,2,0.85
C06,2026-08-29,14:00,16:00,4,0.92
C06,2026-08-29,16:00,18:00,1,0.96
C06,2026-08-29,18:00,20:00,3,0.73
C06,2026-08-29,20:00,22:00,2,0.89
C06,2026-08-29,22:00,00:00,1,0.93
C07,2026-08-29,00:00,02:00,2,0.87
C07,2026-08-29,02:00,04:00,2,0.86
C07,2026-08-29,04:00,06:00,2,0.85
C07,2026-08-29,06:00,08:00,2,0.83
C07,2026-08-29,08:00,10:00,5,0.8
C07,2026-08-29,10:00,12:00,0,0.83
C07,2026-08-29,12:00,14:00,3,0.91
C07,2026-08-29,14:00,16:00,1,0.77
C07,2026-08-29,16:00,18:00,1,0.94
C07,2026-08-29,18:00,20:00,6,0.8
C07,2026-08-29,20:00,22:00,2,0.81
C07,2026-08-29,22:00,00:00,2,0.84
C08,2026-08-29,00:00,02:00,1,0.8
C08,2026-08-29,02:00,04:00,2,0.82
C08,2026-08-29,04:00,06:00,2,0.85
C08,2026-08-29,06:00,08:00,4,0.9
C08,2026-08-29,08:00,10:00,5,0.96
C08,2026-08-29,10:00,12:00,0,0.93
C08,2026-08-29,12:00,14:00,3,0.85
C08,2026-08-29,14:00,16:00,1,0.84
C08,2026-08-29,16:00,18:00,0,0.84
C08,2026-08-29,18:00,20:00,3,0.92
C08,2026-08-29,20:00,22:00,2,0.79
C08,2026-08-29,22:00,00:00,4,0.93
C09,2026-08-29,00:00,02:00,2,0.95
C09,2026-08-29,02:00,04:00,1,0.87
C09,2026-08-29,04:00,06:00,1,0.86
C09,2026-08-29,06:00,08:00,2,0.9
C09,2026-08-29,08:00,10:00,4,0.93
C09,2026-08-29,10:00,12:00,2,0.77
C09,2026-08-29,12:00,14:00,1,0.85
C09,2026-08-29,14:00,16:00,2,0.72
C09,2026-08-29,16:00,18:00,1,0.81
C09,2026-08-29,18:00,20:00,5,0.87
C09,2026-08-29,20:00,22:00,5,0.86
C09,2026-08-29,22:00,00:00,2,0.89
C10,2026-08-29,00:00,02:00,3,0.8
C10,2026-08-29,02:00,04:00,3,0.94
C10,2026-08-29,04:00,06:00,0,0.86
C10,2026-08-29,06:00,08:00,4,0.75
C10,2026-08-29,08:00,10:00,7,0.84
C10,2026-08-29,10:00,12:00,3,0.82
C10,2026-08-29,12:00,14:00,2,0.75
C10,2026-08-29,14:00,16:00,3,0.94
C10,2026-08-29,16:00,18:00,1,0.76
C10,2026-08-29,18:00,20:00,3,0.93
C10,2026-08-29,20:00,22:00,3,0.83
C10,2026-08-29,22:00,00:00,1,0.93
C11,2026-08-29,00:00,02:00,1,0.94
C11,2026-08-29,02:00,04:00,1,0.92
C11,2026-08-29,04:00,06:00,0,0.92
C11,2026-08-29,06:00,08:00,5,0.85
C11,2026-08-29,08:00,10:00,3,0.88
C11,2026-08-29,10:00,12:00,2,0.9
C11,2026-08-29,12:00,14:00,3,0.82
C11,2026-08-29,14:00,16:00,2,0.73
C11,2026-08-29,16:00,18:00,0,0.89
C11,2026-08-29,18:00,20:00,4,0.88
C11,2026-08-29,20:00,22:00,11,0.92
C11,2026-08-29,22:00,00:00,1,0.81
C12,2026-08-29,00:00,02:00,0,0.8
C12,2026-08-29,02:00,04:00,2,0.89
C12,2026-08-29,04:00,06:00,3,0.72
C12,2026-08-29,06:00,08:00,3,0.77
C12,2026-08-29,08:00,10:00,5,0.95
C12,2026-08-29,10:00,12:00,3,0.91
C12,2026-08-29,12:00,14:00,2,0.74
C12,2026-08-29,14:00,16:00,0,0.85
C12,2026-08-29,16:00,18:00,1,0.9
C12,2026-08-29,18:00,20:00,0,0.74
C12,2026-08-29,20:00,22:00,2,0.88
C12,2026-08-29,22:00,00:00,2,0.8
C13,2026-08-29,00:00,02:00,1,0.95
C13,2026-08-29,02:00,04:00,2,0.91
C13,2026-08-29,04:00,06:00,2,0.95
C13,2026-08-29,06:00,08:00,4,0.79
C13,2026-08-29,08:00,10:00,3,0.95
C13,2026-08-29,10:00,12:00,4,0.96
C13,2026-08-29,12:00,14:00,1,0.85
C13,2026-08-29,14:00,16:00,2,0.96
C13,2026-08-29,16:00,18:00,0,0.8
C13,2026-08-29,18:00,20:00,5,0.79
C13,2026-08-29,20:00,22:00,4,0.78
C13,2026-08-29,22:00,00:00,2,0.77
C14,2026-08-29,00:00,02:00,6,0.96
C14,2026-08-29,02:00,04:00,0,0.95
C14,2026-08-29,04:00,06:00,1,0.91
C14,2026-08-29,06:00,08:00,2,0.78
C14,2026-08-29,08:00,10:00,3,0.86
C14,2026-08-29,10:00,12:00,0,0.84
C14,2026-08-29,12:00,14:00,1,0.77
C14,2026-08-29,14:00,16:00,3,0.73
C14,2026-08-29,16:00,18:00,3,0.75
C14,2026-08-29,18:00,20:00,6,0.74
C14,2026-08-29,20:00,22:00,2,0.87
C14,2026-08-29,22:00,00:00,1,0.75
C15,2026-08-29,00:00,02:00,1,0.84
C15,2026-08-29,02:00,04:00,3,0.9
C15,2026-08-29,04:00,06:00,4,0.79
C15,2026-08-29,06:00,08:00,8,0.89
C15,2026-08-29,08:00,10:00,4,0.79
C15,2026-08-29,10:00,12:00,4,0.92
C15,2026-08-29,12:00,14:00,2,0.9
C15,2026-08-29,14:00,16:00,3,0.92
C15,2026-08-29,16:00,18:00,4,0.95
C15,2026-08-29,18:00,20:00,3,0.73
C15,2026-08-29,20:00,22:00,4,0.95
C15,2026-08-29,22:00,00:00,2,0.86
C16,2026-08-29,00:00,02:00,2,0.84
C16,2026-08-29,02:00,04:00,0,0.77
C16,2026-08-29,04:00,06:00,0,0.89
C16,2026-08-29,06:00,08:00,4,0.87
C16,2026-08-29,08:00,10:00,1,0.95
C16,2026-08-29,10:00,12:00,2,0.94
C16,2026-08-29,12:00,14:00,1,0.96
C16,2026-08-29,14:00,16:00,2,0.83
C16,2026-08-29,16:00,18:00,0,0.73
C16,2026-08-29,18:00,20:00,7,0.75
C16,2026-08-29,20:00,22:00,2,0.95
C16,2026-08-29,22:00,00:00,3,0.92
C17,2026-08-29,00:00,02:00,2,0.88
C17,2026-08-29,02:00,04:00,2,0.83
C17,2026-08-29,04:00,06:00,3,0.93
C17,2026-08-29,06:00,08:00,3,0.75
C17,2026-08-29,08:00,10:00,5,0.9
C17,2026-08-29,10:00,12:00,2,0.83
C17,2026-08-29,12:00,14:00,2,0.77
C17,2026-08-29,14:00,16:00,3,0.96
C17,2026-08-29,16:00,18:00,3,0.87
