block_id,corridor_id,date,start_time,end_time,available,expected_train_count,traffic_level
B-000429,C16,2026-08-26,16:00,18:00,1,2,LOW
B-000430,C16,2026-08-26,18:00,20:00,0,2,LOW
B-000431,C16,2026-08-26,20:00,22:00,0,7,HIGH
B-000432,C16,2026-08-26,22:00,00:00,1,3,MEDIUM
B-000433,C17,2026-08-26,00:00,02:00,0,4,MEDIUM
B-000434,C17,2026-08-26,02:00,04:00,1,3,MEDIUM
B-000435,C17,2026-08-26,04:00,06:00,0,7,HIGH
B-000436,C17,2026-08-26,06:00,08:00,1,1,LOW
B-000437,C17,2026-08-26,08:00,10:00,1,3,MEDIUM
B-000438,C17,2026-08-26,10:00,12:00,0,5,MEDIUM
B-000439,C17,2026-08-26,12:00,14:00,1,2,LOW
B-000440,C17,2026-08-26,14:00,16:00,1,4,MEDIUM
B-000441,C17,2026-08-26,16:00,18:00,1,2,LOW
B-000442,C17,2026-08-26,18:00,20:00,0,7,HIGH
B-000443,C17,2026-08-26,20:00,22:00,0,5,MEDIUM
B-000444,C17,2026-08-26,22:00,00:00,1,4,MEDIUM
B-000445,C18,2026-08-26,00:00,02:00,1,1,LOW
B-000446,C18,2026-08-26,02:00,04:00,1,2,LOW
B-000447,C18,2026-08-26,04:00,06:00,1,2,LOW
B-000448,C18,2026-08-26,06:00,08:00,1,3,MEDIUM
B-000449,C18,2026-08-26,08:00,10:00,0,6,HIGH
B-000450,C18,2026-08-26,10:00,12:00,0,6,HIGH
B-000451,C18,2026-08-26,12:00,14:00,1,2,LOW
B-000452,C18,2026-08-26,14:00,16:00,1,0,LOW
B-000453,C18,2026-08-26,16:00,18:00,1,1,LOW
B-000454,C18,2026-08-26,18:00,20:00,0,6,HIGH
B-000455,C18,2026-08-26,20:00,22:00,0,6,HIGH
B-000456,C18,2026-08-26,22:00,00:00,1,2,LOW
B-000457,C19,2026-08-26,00:00,02:00,1,0,LOW
B-000458,C19,2026-08-26,02:00,04:00,1,1,LOW
B-000459,C19,2026-08-26,04:00,06:00,1,3,MEDIUM
B-000460,C19,2026-08-26,06:00,08:00,1,2,LOW
B-000461,C19,2026-08-26,08:00,10:00,0,8,HIGH
B-000462,C19,2026-08-26,10:00,12:00,1,4,MEDIUM
B-000463,C19,2026-08-26,12:00,14:00,1,4,MEDIUM
B-000464,C19,2026-08-26,14:00,16:00,1,3,MEDIUM
B-000465,C19,2026-08-26,16:00,18:00,1,4,MEDIUM
B-000466,C19,2026-08-26,18:00,20:00,0,9,HIGH
B-000467,C19,2026-08-26,20:00,22:00,0,2,LOW
B-000468,C19,2026-08-26,22:00,00:00,1,4,MEDIUM
B-000469,C20,2026-08-26,00:00,02:00,1,2,LOW
B-000470,C20,2026-08-26,02:00,04:00,1,1,LOW
B-000471,C20,2026-08-26,04:00,06:00,1,1,LOW
B-000472,C20,2026-08-26,06:00,08:00,1,4,MEDIUM
B-000473,C20,2026-08-26,08:00,10:00,0,4,MEDIUM
B-000474,C20,2026-08-26,10:00,12:00,1,4,MEDIUM
B-000475,C20,2026-08-26,12:00,14:00,1,2,LOW
B-000476,C20,2026-08-26,14:00,16:00,1,2,LOW
B-000477,C20,2026-08-26,16:00,18:00,1,1,LOW
B-000478,C20,2026-08-26,18:00,20:00,0,9,HIGH
B-000479,C20,2026-08-26,20:00,22:00,0,11,HIGH
B-000480,C20,2026-08-26,22:00,00:00,1,4,MEDIUM
B-000481,C01,2026-08-27,00:00,02:00,1,2,LOW
B-000482,C01,2026-08-27,02:00,04:00,1,2,LOW
B-000483,C01,2026-08-27,04:00,06:00,1,3,MEDIUM
B-000484,C01,2026-08-27,06:00,08:00,1,3,MEDIUM
B-000485,C01,2026-08-27,08:00,10:00,0,7,HIGH
B-000486,C01,2026-08-27,10:00,12:00,0,7,HIGH
B-000487,C01,2026-08-27,12:00,14:00,1,4,MEDIUM
B-000488,C01,2026-08-27,14:00,16:00,1,1,LOW
B-000489,C01,2026-08-27,16:00,18:00,1,3,MEDIUM
B-000490,C01,2026-08-27,18:00,20:00,0,4,MEDIUM
B-000491,C01,2026-08-27,20:00,22:00,1,4,MEDIUM
B-000492,C01,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000493,C02,2026-08-27,00:00,02:00,1,2,LOW
B-000494,C02,2026-08-27,02:00,04:00,1,1,LOW
B-000495,C02,2026-08-27,04:00,06:00,1,4,MEDIUM
B-000496,C02,2026-08-27,06:00,08:00,0,2,LOW
B-000497,C02,2026-08-27,08:00,10:00,0,7,HIGH
B-000498,C02,2026-08-27,10:00,12:00,0,8,HIGH
B-000499,C02,2026-08-27,12:00,14:00,0,6,HIGH
B-000500,C02,2026-08-27,14:00,16:00,0,5,MEDIUM
B-000501,C02,2026-08-27,16:00,18:00,1,2,LOW
B-000502,C02,2026-08-27,18:00,20:00,0,5,MEDIUM
B-000503,C02,2026-08-27,20:00,22:00,0,7,HIGH
B-000504,C02,2026-08-27,22:00,00:00,1,1,LOW
B-000505,C03,2026-08-27,00:00,02:00,1,3,MEDIUM
B-000506,C03,2026-08-27,02:00,04:00,0,2,LOW
B-000507,C03,2026-08-27,04:00,06:00,1,1,LOW
B-000508,C03,2026-08-27,06:00,08:00,1,1,LOW
B-000509,C03,2026-08-27,08:00,10:00,0,8,HIGH
B-000510,C03,2026-08-27,10:00,12:00,0,5,MEDIUM
B-000511,C03,2026-08-27,12:00,14:00,1,2,LOW
B-000512,C03,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000513,C03,2026-08-27,16:00,18:00,1,2,LOW
B-000514,C03,2026-08-27,18:00,20:00,0,6,HIGH
B-000515,C03,2026-08-27,20:00,22:00,0,10,HIGH
B-000516,C03,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000517,C04,2026-08-27,00:00,02:00,1,2,LOW
B-000518,C04,2026-08-27,02:00,04:00,1,3,MEDIUM
B-000519,C04,2026-08-27,04:00,06:00,1,2,LOW
B-000520,C04,2026-08-27,06:00,08:00,1,2,LOW
B-000521,C04,2026-08-27,08:00,10:00,0,7,HIGH
B-000522,C04,2026-08-27,10:00,12:00,1,4,MEDIUM
B-000523,C04,2026-08-27,12:00,14:00,1,2,LOW
B-000524,C04,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000525,C04,2026-08-27,16:00,18:00,1,1,LOW
B-000526,C04,2026-08-27,18:00,20:00,0,6,HIGH
B-000527,C04,2026-08-27,20:00,22:00,0,11,HIGH
B-000528,C04,2026-08-27,22:00,00:00,1,0,LOW
B-000529,C05,2026-08-27,00:00,02:00,1,1,LOW
B-000530,C05,2026-08-27,02:00,04:00,1,1,LOW
B-000531,C05,2026-08-27,04:00,06:00,1,0,LOW
B-000532,C05,2026-08-27,06:00,08:00,0,2,LOW
B-000533,C05,2026-08-27,08:00,10:00,0,6,HIGH
B-000534,C05,2026-08-27,10:00,12:00,1,4,MEDIUM
B-000535,C05,2026-08-27,12:00,14:00,1,3,MEDIUM
B-000536,C05,2026-08-27,14:00,16:00,1,2,LOW
B-000537,C05,2026-08-27,16:00,18:00,1,2,LOW
B-000538,C05,2026-08-27,18:00,20:00,0,6,HIGH
B-000539,C05,2026-08-27,20:00,22:00,0,8,HIGH
B-000540,C05,2026-08-27,22:00,00:00,1,1,LOW
B-000541,C06,2026-08-27,00:00,02:00,1,2,LOW
B-000542,C06,2026-08-27,02:00,04:00,1,4,MEDIUM
B-000543,C06,2026-08-27,04:00,06:00,0,5,MEDIUM
B-000544,C06,2026-08-27,06:00,08:00,0,5,MEDIUM
B-000545,C06,2026-08-27,08:00,10:00,0,6,HIGH
B-000546,C06,2026-08-27,10:00,12:00,0,7,HIGH
B-000547,C06,2026-08-27,12:00,14:00,1,2,LOW
B-000548,C06,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000549,C06,2026-08-27,16:00,18:00,1,0,LOW
B-000550,C06,2026-08-27,18:00,20:00,0,6,HIGH
B-000551,C06,2026-08-27,20:00,22:00,0,9,HIGH
B-000552,C06,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000553,C07,2026-08-27,00:00,02:00,1,1,LOW
B-000554,C07,2026-08-27,02:00,04:00,1,2,LOW
B-000555,C07,2026-08-27,04:00,06:00,1,1,LOW
B-000556,C07,2026-08-27,06:00,08:00,0,7,HIGH
B-000557,C07,2026-08-27,08:00,10:00,0,7,HIGH
B-000558,C07,2026-08-27,10:00,12:00,0,5,MEDIUM
B-000559,C07,2026-08-27,12:00,14:00,0,8,HIGH
B-000560,C07,2026-08-27,14:00,16:00,1,2,LOW
B-000561,C07,2026-08-27,16:00,18:00,1,1,LOW
B-000562,C07,2026-08-27,18:00,20:00,0,4,MEDIUM
B-000563,C07,2026-08-27,20:00,22:00,0,8,HIGH
B-000564,C07,2026-08-27,22:00,00:00,0,5,MEDIUM
B-000565,C08,2026-08-27,00:00,02:00,1,1,LOW
B-000566,C08,2026-08-27,02:00,04:00,1,3,MEDIUM
B-000567,C08,2026-08-27,04:00,06:00,1,4,MEDIUM
B-000568,C08,2026-08-27,06:00,08:00,1,3,MEDIUM
B-000569,C08,2026-08-27,08:00,10:00,0,8,HIGH
B-000570,C08,2026-08-27,10:00,12:00,0,5,MEDIUM
B-000571,C08,2026-08-27,12:00,14:00,0,5,MEDIUM
B-000572,C08,2026-08-27,14:00,16:00,1,2,LOW
B-000573,C08,2026-08-27,16:00,18:00,1,1,LOW
B-000574,C08,2026-08-27,18:00,20:00,1,4,MEDIUM
B-000575,C08,2026-08-27,20:00,22:00,0,7,HIGH
B-000576,C08,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000577,C09,2026-08-27,00:00,02:00,0,6,HIGH
B-000578,C09,2026-08-27,02:00,04:00,1,0,LOW
B-000579,C09,2026-08-27,04:00,06:00,0,8,HIGH
B-000580,C09,2026-08-27,06:00,08:00,0,4,MEDIUM
B-000581,C09,2026-08-27,08:00,10:00,0,8,HIGH
B-000582,C09,2026-08-27,10:00,12:00,1,3,MEDIUM
B-000583,C09,2026-08-27,12:00,14:00,1,4,MEDIUM
B-000584,C09,2026-08-27,14:00,16:00,1,2,LOW
B-000585,C09,2026-08-27,16:00,18:00,1,3,MEDIUM
B-000586,C09,2026-08-27,18:00,20:00,0,5,MEDIUM
B-000587,C09,2026-08-27,20:00,22:00,0,5,MEDIUM
B-000588,C09,2026-08-27,22:00,00:00,1,4,MEDIUM
B-000589,C10,2026-08-27,00:00,02:00,1,2,LOW
B-000590,C10,2026-08-27,02:00,04:00,1,3,MEDIUM
B-000591,C10,2026-08-27,04:00,06:00,0,6,HIGH
B-000592,C10,2026-08-27,06:00,08:00,1,0,LOW
B-000593,C10,2026-08-27,08:00,10:00,0,12,HIGH
B-000594,C10,2026-08-27,10:00,12:00,0,8,HIGH
B-000595,C10,2026-08-27,12:00,14:00,1,3,MEDIUM
B-000596,C10,2026-08-27,14:00,16:00,1,2,LOW
B-000597,C10,2026-08-27,16:00,18:00,1,3,MEDIUM
B-000598,C10,2026-08-27,18:00,20:00,0,5,MEDIUM
B-000599,C10,2026-08-27,20:00,22:00,1,2,LOW
B-000600,C10,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000601,C11,2026-08-27,00:00,02:00,1,2,LOW
B-000602,C11,2026-08-27,02:00,04:00,1,1,LOW
B-000603,C11,2026-08-27,04:00,06:00,1,4,MEDIUM
B-000604,C11,2026-08-27,06:00,08:00,1,2,LOW
B-000605,C11,2026-08-27,08:00,10:00,0,6,HIGH
B-000606,C11,2026-08-27,10:00,12:00,0,9,HIGH
B-000607,C11,2026-08-27,12:00,14:00,1,3,MEDIUM
B-000608,C11,2026-08-27,14:00,16:00,1,4,MEDIUM
B-000609,C11,2026-08-27,16:00,18:00,0,5,MEDIUM
B-000610,C11,2026-08-27,18:00,20:00,0,6,HIGH
B-000611,C11,2026-08-27,20:00,22:00,0,5,MEDIUM
B-000612,C11,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000613,C12,2026-08-27,00:00,02:00,1,4,MEDIUM
B-000614,C12,2026-08-27,02:00,04:00,1,0,LOW
B-000615,C12,2026-08-27,04:00,06:00,1,1,LOW
B-000616,C12,2026-08-27,06:00,08:00,1,1,LOW
B-000617,C12,2026-08-27,08:00,10:00,0,9,HIGH
B-000618,C12,2026-08-27,10:00,12:00,0,7,HIGH
B-000619,C12,2026-08-27,12:00,14:00,0,2,LOW
B-000620,C12,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000621,C12,2026-08-27,16:00,18:00,1,2,LOW
B-000622,C12,2026-08-27,18:00,20:00,0,6,HIGH
B-000623,C12,2026-08-27,20:00,22:00,0,6,HIGH
B-000624,C12,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000625,C13,2026-08-27,00:00,02:00,1,0,LOW
B-000626,C13,2026-08-27,02:00,04:00,1,3,MEDIUM
B-000627,C13,2026-08-27,04:00,06:00,1,2,LOW
B-000628,C13,2026-08-27,06:00,08:00,1,1,LOW
B-000629,C13,2026-08-27,08:00,10:00,0,5,MEDIUM
B-000630,C13,2026-08-27,10:00,12:00,0,7,HIGH
B-000631,C13,2026-08-27,12:00,14:00,1,0,LOW
B-000632,C13,2026-08-27,14:00,16:00,1,1,LOW
B-000633,C13,2026-08-27,16:00,18:00,1,2,LOW
B-000634,C13,2026-08-27,18:00,20:00,1,4,MEDIUM
B-000635,C13,2026-08-27,20:00,22:00,0,7,HIGH
B-000636,C13,2026-08-27,22:00,00:00,1,1,LOW
B-000637,C14,2026-08-27,00:00,02:00,1,2,LOW
B-000638,C14,2026-08-27,02:00,04:00,1,1,LOW
B-000639,C14,2026-08-27,04:00,06:00,1,3,MEDIUM
B-000640,C14,2026-08-27,06:00,08:00,1,2,LOW
B-000641,C14,2026-08-27,08:00,10:00,1,2,LOW
B-000642,C14,2026-08-27,10:00,12:00,0,7,HIGH
B-000643,C14,2026-08-27,12:00,14:00,0,1,LOW
B-000644,C14,2026-08-27,14:00,16:00,1,1,LOW
B-000645,C14,2026-08-27,16:00,18:00,1,2,LOW
B-000646,C14,2026-08-27,18:00,20:00,0,7,HIGH
B-000647,C14,2026-08-27,20:00,22:00,0,8,HIGH
B-000648,C14,2026-08-27,22:00,00:00,0,5,MEDIUM
B-000649,C15,2026-08-27,00:00,02:00,1,3,MEDIUM
B-000650,C15,2026-08-27,02:00,04:00,1,2,LOW
B-000651,C15,2026-08-27,04:00,06:00,1,2,LOW
B-000652,C15,2026-08-27,06:00,08:00,0,6,HIGH
B-000653,C15,2026-08-27,08:00,10:00,0,7,HIGH
B-000654,C15,2026-08-27,10:00,12:00,0,7,HIGH
B-000655,C15,2026-08-27,12:00,14:00,1,4,MEDIUM
B-000656,C15,2026-08-27,14:00,16:00,1,0,LOW
B-000657,C15,2026-08-27,16:00,18:00,1,1,LOW
B-000658,C15,2026-08-27,18:00,20:00,1,4,MEDIUM
B-000659,C15,2026-08-27,20:00,22:00,0,8,HIGH
B-000660,C15,2026-08-27,22:00,00:00,1,4,MEDIUM
B-000661,C16,2026-08-27,00:00,02:00,1,4,MEDIUM
B-000662,C16,2026-08-27,02:00,04:00,0,5,MEDIUM
B-000663,C16,2026-08-27,04:00,06:00,1,4,MEDIUM
B-000664,C16,2026-08-27,06:00,08:00,1,3,MEDIUM
B-000665,C16,2026-08-27,08:00,10:00,0,7,HIGH
B-000666,C16,2026-08-27,10:00,12:00,0,6,HIGH
B-000667,C16,2026-08-27,12:00,14:00,1,1,LOW
B-000668,C16,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000669,C16,2026-08-27,16:00,18:00,1,0,LOW
B-000670,C16,2026-08-27,18:00,20:00,0,9,HIGH
B-000671,C16,2026-08-27,20:00,22:00,0,7,HIGH
B-000672,C16,2026-08-27,22:00,00:00,1,0,LOW
B-000673,C17,2026-08-27,00:00,02:00,1,3,MEDIUM
B-000674,C17,2026-08-27,02:00,04:00,0,5,MEDIUM
B-000675,C17,2026-08-27,04:00,06:00,1,3,MEDIUM
B-000676,C17,2026-08-27,06:00,08:00,1,0,LOW
B-000677,C17,2026-08-27,08:00,10:00,0,5,MEDIUM
B-000678,C17,2026-08-27,10:00,12:00,1,4,MEDIUM
B-000679,C17,2026-08-27,12:00,14:00,1,2,LOW
B-000680,C17,2026-08-27,14:00,16:00,1,0,LOW
B-000681,C17,2026-08-27,16:00,18:00,1,3,MEDIUM
B-000682,C17,2026-08-27,18:00,20:00,1,4,MEDIUM
B-000683,C17,2026-08-27,20:00,22:00,0,7,HIGH
B-000684,C17,2026-08-27,22:00,00:00,1,1,LOW
B-000685,C18,2026-08-27,00:00,02:00,0,7,HIGH
B-000686,C18,2026-08-27,02:00,04:00,0,5,MEDIUM
B-000687,C18,2026-08-27,04:00,06:00,1,2,LOW
B-000688,C18,2026-08-27,06:00,08:00,1,1,LOW
B-000689,C18,2026-08-27,08:00,10:00,0,6,HIGH
B-000690,C18,2026-08-27,10:00,12:00,0,5,MEDIUM
B-000691,C18,2026-08-27,12:00,14:00,1,2,LOW
B-000692,C18,2026-08-27,14:00,16:00,1,4,MEDIUM
B-000693,C18,2026-08-27,16:00,18:00,0,5,MEDIUM
B-000694,C18,2026-08-27,18:00,20:00,0,5,MEDIUM
B-000695,C18,2026-08-27,20:00,22:00,0,7,HIGH
B-000696,C18,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000697,C19,2026-08-27,00:00,02:00,0,2,LOW
B-000698,C19,2026-08-27,02:00,04:00,0,7,HIGH
B-000699,C19,2026-08-27,04:00,06:00,1,3,MEDIUM
B-000700,C19,2026-08-27,06:00,08:00,1,2,LOW
B-000701,C19,2026-08-27,08:00,10:00,0,8,HIGH
B-000702,C19,2026-08-27,10:00,12:00,0,8,HIGH
B-000703,C19,2026-08-27,12:00,14:00,1,2,LOW
B-000704,C19,2026-08-27,14:00,16:00,1,3,MEDIUM
B-000705,C19,2026-08-27,16:00,18:00,1,3,MEDIUM
B-000706,C19,2026-08-27,18:00,20:00,1,3,MEDIUM
B-000707,C19,2026-08-27,20:00,22:00,0,7,HIGH
B-000708,C19,2026-08-27,22:00,00:00,1,2,LOW
B-000709,C20,2026-08-27,00:00,02:00,1,1,LOW
B-000710,C20,2026-08-27,02:00,04:00,1,2,LOW
B-000711,C20,2026-08-27,04:00,06:00,1,4,MEDIUM
B-000712,C20,2026-08-27,06:00,08:00,1,1,LOW
B-000713,C20,2026-08-27,08:00,10:00,0,5,MEDIUM
B-000714,C20,2026-08-27,10:00,12:00,1,4,MEDIUM
B-000715,C20,2026-08-27,12:00,14:00,1,3,MEDIUM
B-000716,C20,2026-08-27,14:00,16:00,1,2,LOW
B-000717,C20,2026-08-27,16:00,18:00,1,2,LOW
B-000718,C20,2026-08-27,18:00,20:00,0,8,HIGH
B-000719,C20,2026-08-27,20:00,22:00,1,4,MEDIUM
B-000720,C20,2026-08-27,22:00,00:00,1,3,MEDIUM
B-000721,C01,2026-08-28,00:00,02:00,0,6,HIGH
B-000722,C01,2026-08-28,02:00,04:00,1,0,LOW
B-000723,C01,2026-08-28,04:00,06:00,1,3,MEDIUM
B-000724,C01,2026-08-28,06:00,08:00,1,2,LOW
B-000725,C01,2026-08-28,08:00,10:00,0,10,HIGH
B-000726,C01,2026-08-28,10:00,12:00,0,7,HIGH
B-000727,C01,2026-08-28,12:00,14:00,1,2,LOW
B-000728,C01,2026-08-28,14:00,16:00,1,4,MEDIUM
B-000729,C01,2026-08-28,16:00,18:00,1,3,MEDIUM
B-000730,C01,2026-08-28,18:00,20:00,1,4,MEDIUM
B-000731,C01,2026-08-28,20:00,22:00,0,6,HIGH
B-000732,C01,2026-08-28,22:00,00:00,1,2,LOW
B-000733,C02,2026-08-28,00:00,02:00,1,2,LOW
B-000734,C02,2026-08-28,02:00,04:00,1,3,MEDIUM
B-000735,C02,2026-08-28,04:00,06:00,1,3,MEDIUM
B-000736,C02,2026-08-28,06:00,08:00,1,3,MEDIUM
B-000737,C02,2026-08-28,08:00,10:00,0,5,MEDIUM
B-000738,C02,2026-08-28,10:00,12:00,0,6,HIGH
B-000739,C02,2026-08-28,12:00,14:00,1,0,LOW
B-000740,C02,2026-08-28,14:00,16:00,1,2,LOW
B-000741,C02,2026-08-28,16:00,18:00,1,3,MEDIUM
B-000742,C02,2026-08-28,18:00,20:00,0,6,HIGH
B-000743,C02,2026-08-28,20:00,22:00,0,6,HIGH
B-000744,C02,2026-08-28,22:00,00:00,1,2,LOW
B-000745,C03,2026-08-28,00:00,02:00,0,5,MEDIUM
B-000746,C03,2026-08-28,02:00,04:00,1,3,MEDIUM
B-000747,C03,2026-08-28,04:00,06:00,1,3,MEDIUM
B-000748,C03,2026-08-28,06:00,08:00,1,0,LOW
B-000749,C03,2026-08-28,08:00,10:00,0,8,HIGH
B-000750,C03,2026-08-28,10:00,12:00,1,4,MEDIUM
B-000751,C03,2026-08-28,12:00,14:00,1,1,LOW
B-000752,C03,2026-08-28,14:00,16:00,1,3,MEDIUM
B-000753,C03,2026-08-28,16:00,18:00,1,4,MEDIUM
B-000754,C03,2026-08-28,18:00,20:00,0,8,HIGH
B-000755,C03,2026-08-28,20:00,22:00,1,3,MEDIUM
B-000756,C03,2026-08-28,22:00,00:00,1,1,LOW
B-000757,C04,2026-08-28,00:00,02:00,1,4,MEDIUM
B-000758,C04,2026-08-28,02:00,04:00,1,1,LOW
B-000759,C04,2026-08-28,04:00,06:00,1,0,LOW
B-000760,C04,2026-08-28,06:00,08:00,1,2,LOW
B-000761,C04,2026-08-28,08:00,10:00,0,5,MEDIUM
B-000762,C04,2026-08-28,10:00,12:00,0,7,HIGH
B-000763,C04,2026-08-28,12:00,14:00,1,3,MEDIUM
B-000764,C04,2026-08-28,14:00,16:00,1,1,LOW
B-000765,C04,2026-08-28,16:00,18:00,0,4,MEDIUM
B-000766,C04,2026-08-28,18:00,20:00,0,6,HIGH
B-000767,C04,2026-08-28,20:00,22:00,0,7,HIGH
B-000768,C04,2026-08-28,22:00,00:00,1,1,LOW
B-000769,C05,2026-08-28,00:00,02:00,1,1,LOW
B-000770,C05,2026-08-28,02:00,04:00,1,1,LOW
B-000771,C05,2026-08-28,04:00,06:00,0,2,LOW
B-000772,C05,2026-08-28,06:00,08:00,1,4,MEDIUM
B-000773,C05,2026-08-28,08:00,10:00,0,6,HIGH
B-000774,C05,2026-08-28,10:00,12:00,1,3,MEDIUM
B-000775,C05,2026-08-28,12:00,14:00,0,3,MEDIUM
B-000776,C05,2026-08-28,14:00,16:00,1,3,MEDIUM
B-000777,C05,2026-08-28,16:00,18:00,1,3,MEDIUM
B-000778,C05,2026-08-28,18:00,20:00,0,7,HIGH
B-000779,C05,2026-08-28,20:00,22:00,0,8,HIGH
B-000780,C05,2026-08-28,22:00,00:00,1,3,MEDIUM
B-000781,C06,2026-08-28,00:00,02:00,1,3,MEDIUM
B-000782,C06,2026-08-28,02:00,04:00,1,1,LOW
B-000783,C06,2026-08-28,04:00,06:00,1,4,MEDIUM
B-000784,C06,2026-08-28,06:00,08:00,1,1,LOW
B-000785,C06,2026-08-28,08:00,10:00,0,7,HIGH
B-000786,C06,2026-08-28,10:00,12:00,1,4,MEDIUM
B-000787,C06,2026-08-28,12:00,14:00,1,2,LOW
B-000788,C06,2026-08-28,14:00,16:00,1,2,LOW
B-000789,C06,2026-08-28,16:00,18:00,0,4,MEDIUM
B-000790,C06,2026-08-28,18:00,20:00,0,6,HIGH
B-000791,C06,2026-08-28,20:00,22:00,0,7,HIGH
B-000792,C06,2026-08-28,22:00,00:00,1,2,LOW
B-000793,C07,2026-08-28,00:00,02:00,1,1,LOW
B-000794,C07,2026-08-28,02:00,04:00,1,2,LOW
B-000795,C07,2026-08-28,04:00,06:00,0,7,HIGH
B-000796,C07,2026-08-28,06:00,08:00,1,3,MEDIUM
B-000797,C07,2026-08-28,08:00,10:00,1,4,MEDIUM
B-000798,C07,2026-08-28,10:00,12:00,0,5,MEDIUM
B-000799,C07,2026-08-28,12:00,14:00,1,1,LOW
B-000800,C07,2026-08-28,14:00,16:00,1,3,MEDIUM
B-000801,C07,2026-08-28,16:00,18:00,1,3,MEDIUM
B-000802,C07,2026-08-28,18:00,20:00,0,5,MEDIUM
B-000803,C07,2026-08-28,20:00,22:00,0,5,MEDIUM
B-000804,C07,2026-08-28,22:00,00:00,1,2,LOW
B-000805,C08,2026-08-28,00:00,02:00,1,4,MEDIUM
B-000806,C08,2026-08-28,02:00,04:00,1,1,LOW
B-000807,C08,2026-08-28,04:00,06:00,1,1,LOW
B-000808,C08,2026-08-28,06:00,08:00,1,3,MEDIUM
B-000809,C08,2026-08-28,08:00,10:00,0,7,HIGH
B-000810,C08,2026-08-28,10:00,12:00,0,5,MEDIUM
B-000811,C08,2026-08-28,12:00,14:00,1,3,MEDIUM
B-000812,C08,2026-08-28,14:00,16:00,0,5,MEDIUM
B-000813,C08,2026-08-28,16:00,18:00,1,1,LOW
B-000814,C08,2026-08-28,18:00,20:00,0,7,HIGH
B-000815,C08,2026-08-28,20:00,22:00,0,6,HIGH
B-000816,C08,2026-08-28,22:00,00:00,1,3,MEDIUM
B-000817,C09,2026-08-28,00:00,02:00,0,5,MEDIUM
B-000818,C09,2026-08-28,02:00,04:00,1,1,LOW
B-000819,C09,2026-08-28,04:00,06:00,0,5,MEDIUM
B-000820,C09,2026-08-28,06:00,08:00,1,4,MEDIUM
B-000821,C09,2026-08-28,08:00,10:00,0,5,MEDIUM
B-000822,C09,2026-08-28,10:00,12:00,0,7,HIGH
B-000823,C09,2026-08-28,12:00,14:00,1,3,MEDIUM
B-000824,C09,2026-08-28,14:00,16:00,1,2,LOW
B-000825,C09,2026-08-28,16:00,18:00,1,1,LOW
B-000826,C09,2026-08-28,18:00,20:00,1,4,MEDIUM
B-000827,C09,2026-08-28,20:00,22:00,0,7,HIGH
B-000828,C09,2026-08-28,22:00,00:00,1,1,LOW
B-000829,C10,2026-08-28,00:00,02:00,1,2,LOW
B-000830,C10,2026-08-28,02:00,04:00,1,4,MEDIUM
B-000831,C10,2026-08-28,04:00,06:00,0,1,LOW
B-000832,C10,2026-08-28,06:00,08:00,1,3,MEDIUM
B-000833,C10,2026-08-28,08:00,10:00,0,6,HIGH
B-000834,C10,2026-08-28,10:00,12:00,1,2,LOW
B-000835,C10,2026-08-28,12:00,14:00,1,1,LOW
B-000836,C10,2026-08-28,14:00,16:00,1,1,LOW
B-000837,C10,2026-08-28,16:00,18:00,1,0,LOW
B-000838,C10,2026-08-28,18:00,20:00,1,4,MEDIUM
B-000839,C10,2026-08-28,20:00,22:00,0,7,HIGH
B-000840,C10,2026-08-28,22:00,00:00,1,3,MEDIUM
B-000841,C11,2026-08-28,00:00,02:00,0,2,LOW
B-000842,C11,2026-08-28,02:00,04:00,1,3,MEDIUM
B-000843,C11,2026-08-28,04:00,06:00,1,2,LOW
B-000844,C11,2026-08-28,06:00,08:00,0,3,MEDIUM
B-000845,C11,2026-08-28,08:00,10:00,0,8,HIGH
B-000846,C11,2026-08-28,10:00,12:00,0,8,HIGH
B-000847,C11,2026-08-28,12:00,14:00,1,3,MEDIUM
B-000848,C11,2026-08-28,14:00,16:00,1,0,LOW
B-000849,C11,2026-08-28,16:00,18:00,0,5,MEDIUM
B-000850,C11,2026-08-28,18:00,20:00,0,5,MEDIUM
B-000851,C11,2026-08-28,20:00,22:00,0,7,HIGH
B-000852,C11,2026-08-28,22:00,00:00,1,1,LOW
B-000853,C12,2026-08-28,00:00,02:00,1,0,LOW
B-000854,C12,2026-08-28,02:00,04:00,1,2,LOW
B-000855,C12,2026-08-28,04:00,06:00,0,5,MEDIUM
B-000856,C12,2026-08-28,06:00,08:00,1,3,MEDIUM
B-000857,C12,2026-08-28,08:00,10:00,0,7,HIGH
B-000858,C12,2026-08-28,10:00,12:00,0,6,HIGH
