movement_id,day,corridor_id,subsection_id,from_station,to_station,train_no,train_type,entry_time,exit_time,minimum_maintenance_buffer_minutes,line_id,movement_status,direction,movement_source
TM-00172,Monday,C03,C03-S03,ST03,ST04,12276,Express,17:07,17:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00173,Monday,C03,C03-S03,ST03,ST04,12277,Express,18:03,18:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00174,Monday,C03,C03-S03,ST03,ST04,12278,Passenger,19:43,19:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00175,Monday,C03,C03-S03,ST03,ST04,12279,Passenger,21:03,21:09,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00176,Monday,C03,C03-S03,ST03,ST04,12281,Passenger,22:43,22:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00177,Monday,C03,C03-S04,ST03,ST04,12284,Express,05:24,05:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00178,Monday,C03,C03-S04,ST03,ST04,12285,Express,06:07,06:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00179,Monday,C03,C03-S04,ST03,ST04,12286,Special,07:55,07:58,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00180,Monday,C03,C03-S04,ST03,ST04,12287,MEMU,08:55,09:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00181,Monday,C03,C03-S04,ST03,ST04,12288,Express,09:43,09:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00182,Monday,C03,C03-S04,ST03,ST04,12290,Express,10:49,10:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00183,Monday,C03,C03-S04,ST03,ST04,12293,Express,11:24,11:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00184,Monday,C03,C03-S04,ST03,ST04,12294,Passenger,13:24,13:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00185,Monday,C03,C03-S04,ST03,ST04,12295,Freight,14:55,15:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00186,Monday,C03,C03-S04,ST03,ST04,12297,Special,15:18,15:21,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00187,Monday,C03,C03-S04,ST03,ST04,12298,Passenger,16:43,16:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00188,Monday,C03,C03-S04,ST03,ST04,12299,Freight,17:03,17:06,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00189,Monday,C03,C03-S04,ST03,ST04,12301,MEMU,18:07,18:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00190,Monday,C03,C03-S04,ST03,ST04,12304,Express,19:18,19:21,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00191,Monday,C03,C03-S04,ST03,ST04,12307,Express,21:24,21:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00192,Monday,C03,C03-S04,ST03,ST04,12308,Passenger,22:49,22:54,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00193,Monday,C04,C04-S01,ST04,ST05,12309,Passenger,05:07,05:12,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00194,Monday,C04,C04-S01,ST04,ST05,12312,MEMU,06:43,06:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00195,Monday,C04,C04-S01,ST04,ST05,12313,Express,07:55,08:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00196,Monday,C04,C04-S01,ST04,ST05,12314,Express,08:49,08:55,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00197,Monday,C04,C04-S01,ST04,ST05,12315,Passenger,09:18,09:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00198,Monday,C04,C04-S01,ST04,ST05,12316,Special,10:03,10:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00199,Monday,C04,C04-S01,ST04,ST05,12317,Express,11:24,11:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00200,Monday,C04,C04-S01,ST04,ST05,12318,Express,13:49,13:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00201,Monday,C04,C04-S01,ST04,ST05,12319,Special,14:49,14:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00202,Monday,C04,C04-S01,ST04,ST05,12321,Passenger,15:07,15:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00203,Monday,C04,C04-S01,ST04,ST05,12322,Special,16:03,16:09,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00204,Monday,C04,C04-S01,ST04,ST05,12325,Passenger,17:18,17:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00205,Monday,C04,C04-S01,ST04,ST05,12328,MEMU,18:55,19:05,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00206,Monday,C04,C04-S01,ST04,ST05,12330,Express,19:43,19:49,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00207,Monday,C04,C04-S01,ST04,ST05,12331,Special,21:07,21:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00208,Monday,C04,C04-S01,ST04,ST05,12334,Express,22:49,22:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00209,Monday,C04,C04-S02,ST04,ST05,12335,Express,05:03,05:07,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00210,Monday,C04,C04-S02,ST04,ST05,12338,Express,06:49,06:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00211,Monday,C04,C04-S02,ST04,ST05,12339,MEMU,07:55,08:03,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00212,Monday,C04,C04-S02,ST04,ST05,12340,Passenger,08:12,08:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00213,Monday,C04,C04-S02,ST04,ST05,12341,MEMU,09:31,09:37,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00214,Monday,C04,C04-S02,ST04,ST05,12342,MEMU,10:43,10:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00215,Monday,C04,C04-S02,ST04,ST05,12343,Passenger,11:03,11:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00216,Monday,C04,C04-S02,ST04,ST05,12346,Passenger,13:43,13:48,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00217,Monday,C04,C04-S02,ST04,ST05,12347,Express,14:55,15:01,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00218,Monday,C04,C04-S02,ST04,ST05,12348,Passenger,15:12,15:16,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00219,Monday,C04,C04-S02,ST04,ST05,12351,Express,16:07,16:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00220,Monday,C04,C04-S02,ST04,ST05,12354,MEMU,17:31,17:39,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00221,Monday,C04,C04-S02,ST04,ST05,12357,Express,18:24,18:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00222,Monday,C04,C04-S02,ST04,ST05,12359,Express,19:37,19:42,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00223,Monday,C04,C04-S02,ST04,ST05,12360,Express,21:37,21:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00224,Monday,C04,C04-S02,ST04,ST05,12361,Express,22:24,22:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00225,Monday,C04,C04-S03,ST04,ST05,12363,Passenger,05:03,05:06,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00226,Monday,C04,C04-S03,ST04,ST05,12364,Passenger,06:03,06:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00227,Monday,C04,C04-S03,ST04,ST05,12365,Freight,07:07,07:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00228,Monday,C04,C04-S03,ST04,ST05,12366,Passenger,08:24,08:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00229,Monday,C04,C04-S03,ST04,ST05,12367,Passenger,09:31,09:35,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00230,Monday,C04,C04-S03,ST04,ST05,12368,Express,10:49,10:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00231,Monday,C04,C04-S03,ST04,ST05,12369,Express,11:43,11:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00232,Monday,C04,C04-S03,ST04,ST05,12371,Express,13:07,13:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00233,Monday,C04,C04-S03,ST04,ST05,12373,Passenger,14:12,14:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00234,Monday,C04,C04-S03,ST04,ST05,12376,Passenger,15:49,15:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00235,Monday,C04,C04-S03,ST04,ST05,12377,Express,16:18,16:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00236,Monday,C04,C04-S03,ST04,ST05,12380,MEMU,17:07,17:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00237,Monday,C04,C04-S03,ST04,ST05,12382,Passenger,18:03,18:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00238,Monday,C04,C04-S03,ST04,ST05,12384,MEMU,19:24,19:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00239,Monday,C04,C04-S03,ST04,ST05,12385,Passenger,21:03,21:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00240,Monday,C04,C04-S03,ST04,ST05,12386,Express,22:18,22:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00241,Monday,C04,C04-S04,ST04,ST05,12387,Express,05:55,06:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00242,Monday,C04,C04-S04,ST04,ST05,12388,Passenger,06:49,06:55,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00243,Monday,C04,C04-S04,ST04,ST05,12390,MEMU,07:03,07:07,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00244,Monday,C04,C04-S04,ST04,ST05,12393,Passenger,08:43,08:49,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00245,Monday,C04,C04-S04,ST04,ST05,12394,Express,09:07,09:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00246,Monday,C04,C04-S04,ST04,ST05,12397,Passenger,10:49,10:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00247,Monday,C04,C04-S04,ST04,ST05,12398,Express,11:03,11:08,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00248,Monday,C04,C04-S04,ST04,ST05,12400,Express,13:18,13:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00249,Monday,C04,C04-S04,ST04,ST05,12403,Freight,14:37,14:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00250,Monday,C04,C04-S04,ST04,ST05,12404,MEMU,15:18,15:21,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00251,Monday,C04,C04-S04,ST04,ST05,12407,Freight,16:31,16:39,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00252,Monday,C04,C04-S04,ST04,ST05,12408,Passenger,17:24,17:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00253,Monday,C04,C04-S04,ST04,ST05,12409,Passenger,18:55,19:01,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00254,Monday,C04,C04-S04,ST04,ST05,12410,Express,19:43,19:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00255,Monday,C04,C04-S04,ST04,ST05,12413,MEMU,21:24,21:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00256,Monday,C04,C04-S04,ST04,ST05,12414,Passenger,22:49,22:55,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00257,Tuesday,C01,C01-S01,ST01,ST02,12415,Special,05:43,05:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00258,Tuesday,C01,C01-S01,ST01,ST02,12416,MEMU,06:49,06:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00259,Tuesday,C01,C01-S01,ST01,ST02,12417,Freight,07:55,08:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00260,Tuesday,C01,C01-S01,ST01,ST02,12419,Express,08:24,08:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00261,Tuesday,C01,C01-S01,ST01,ST02,12421,Special,09:12,09:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00262,Tuesday,C01,C01-S01,ST01,ST02,12424,Express,11:12,11:18,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00263,Tuesday,C01,C01-S01,ST01,ST02,12425,Express,12:12,12:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00264,Tuesday,C01,C01-S01,ST01,ST02,12426,Passenger,13:07,13:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00265,Tuesday,C01,C01-S01,ST01,ST02,12429,MEMU,15:49,15:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00266,Tuesday,C01,C01-S01,ST01,ST02,12430,Express,16:24,16:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00267,Tuesday,C01,C01-S01,ST01,ST02,12433,Express,17:55,18:03,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00268,Tuesday,C01,C01-S01,ST01,ST02,12434,Special,18:12,18:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00269,Tuesday,C01,C01-S01,ST01,ST02,12435,Special,20:18,20:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00270,Tuesday,C01,C01-S01,ST01,ST02,12436,Freight,21:03,21:09,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00271,Tuesday,C01,C01-S01,ST01,ST02,12438,Express,22:12,22:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00272,Tuesday,C01,C01-S02,ST01,ST02,12441,Special,05:55,06:00,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00273,Tuesday,C01,C01-S02,ST01,ST02,12444,MEMU,06:55,06:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00274,Tuesday,C01,C01-S02,ST01,ST02,12445,MEMU,07:12,07:16,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00275,Tuesday,C01,C01-S02,ST01,ST02,12446,Freight,08:18,08:26,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00276,Tuesday,C01,C01-S02,ST01,ST02,12447,Express,09:07,09:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00277,Tuesday,C01,C01-S02,ST01,ST02,12448,Express,11:18,11:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00278,Tuesday,C01,C01-S02,ST01,ST02,12449,Passenger,12:49,12:52,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00279,Tuesday,C01,C01-S02,ST01,ST02,12450,Express,13:03,13:08,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00280,Tuesday,C01,C01-S02,ST01,ST02,12451,Passenger,15:43,15:49,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00281,Tuesday,C01,C01-S02,ST01,ST02,12452,MEMU,16:24,16:30,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00282,Tuesday,C01,C01-S02,ST01,ST02,12453,MEMU,17:31,17:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00283,Tuesday,C01,C01-S02,ST01,ST02,12454,Express,18:37,18:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00284,Tuesday,C01,C01-S02,ST01,ST02,12455,Passenger,20:43,20:49,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00285,Tuesday,C01,C01-S02,ST01,ST02,12456,Passenger,21:24,21:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00286,Tuesday,C01,C01-S02,ST01,ST02,12457,Freight,22:43,22:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00287,Tuesday,C01,C01-S03,ST01,ST02,12459,Passenger,05:03,05:09,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00288,Tuesday,C01,C01-S03,ST01,ST02,12462,Passenger,06:31,06:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00289,Tuesday,C01,C01-S03,ST01,ST02,12465,MEMU,07:03,07:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00290,Tuesday,C01,C01-S03,ST01,ST02,12467,Passenger,08:55,09:05,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00291,Tuesday,C01,C01-S03,ST01,ST02,12468,Special,09:43,09:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00292,Tuesday,C01,C01-S03,ST01,ST02,12471,Passenger,11:12,11:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00293,Tuesday,C01,C01-S03,ST01,ST02,12473,Passenger,12:43,12:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00294,Tuesday,C01,C01-S03,ST01,ST02,12476,Passenger,13:12,13:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00295,Tuesday,C01,C01-S03,ST01,ST02,12477,Passenger,15:24,15:30,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00296,Tuesday,C01,C01-S03,ST01,ST02,12480,Passenger,16:43,16:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00297,Tuesday,C01,C01-S03,ST01,ST02,12481,Express,17:03,17:09,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00298,Tuesday,C01,C01-S03,ST01,ST02,12482,Special,18:03,18:07,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00299,Tuesday,C01,C01-S03,ST01,ST02,12485,Express,20:07,20:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00300,Tuesday,C01,C01-S03,ST01,ST02,12488,Express,21:12,21:16,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00301,Tuesday,C01,C01-S03,ST01,ST02,12489,MEMU,22:43,22:46,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00302,Tuesday,C01,C01-S04,ST01,ST02,12490,Passenger,05:37,05:40,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00303,Tuesday,C01,C01-S04,ST01,ST02,12493,Express,06:24,06:28,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00304,Tuesday,C01,C01-S04,ST01,ST02,12496,Passenger,07:31,07:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00305,Tuesday,C01,C01-S04,ST01,ST02,12498,Express,08:37,08:43,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00306,Tuesday,C01,C01-S04,ST01,ST02,12500,MEMU,09:24,09:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00307,Tuesday,C01,C01-S04,ST01,ST02,12502,Express,11:31,11:37,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00308,Tuesday,C01,C01-S04,ST01,ST02,12504,MEMU,12:18,12:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00309,Tuesday,C01,C01-S04,ST01,ST02,12505,MEMU,13:12,13:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00310,Tuesday,C01,C01-S04,ST01,ST02,12506,Express,15:49,15:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00311,Tuesday,C01,C01-S04,ST01,ST02,12508,Express,16:12,16:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00312,Tuesday,C01,C01-S04,ST01,ST02,12511,Freight,17:43,17:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00313,Tuesday,C01,C01-S04,ST01,ST02,12514,Express,18:24,18:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00314,Tuesday,C01,C01-S04,ST01,ST02,12517,Passenger,20:37,20:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00315,Tuesday,C01,C01-S04,ST01,ST02,12518,Express,21:24,21:29,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00316,Tuesday,C01,C01-S04,ST01,ST02,12519,Passenger,22:43,22:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00317,Tuesday,C02,C02-S01,ST02,ST03,12521,Passenger,05:18,05:28,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00318,Tuesday,C02,C02-S01,ST02,ST03,12522,Passenger,06:37,06:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00319,Tuesday,C02,C02-S01,ST02,ST03,12523,Passenger,07:49,07:54,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00320,Tuesday,C02,C02-S01,ST02,ST03,12524,Freight,08:55,09:01,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00321,Tuesday,C02,C02-S01,ST02,ST03,12525,MEMU,09:03,09:07,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00322,Tuesday,C02,C02-S01,ST02,ST03,12526,Express,11:49,11:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00323,Tuesday,C02,C02-S01,ST02,ST03,12527,MEMU,12:18,12:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00324,Tuesday,C02,C02-S01,ST02,ST03,12528,Freight,13:03,13:07,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00325,Tuesday,C02,C02-S01,ST02,ST03,12530,Passenger,15:12,15:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00326,Tuesday,C02,C02-S01,ST02,ST03,12531,MEMU,16:24,16:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00327,Tuesday,C02,C02-S01,ST02,ST03,12532,MEMU,17:24,17:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00328,Tuesday,C02,C02-S01,ST02,ST03,12535,MEMU,18:03,18:09,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00329,Tuesday,C02,C02-S01,ST02,ST03,12538,MEMU,20:24,20:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00330,Tuesday,C02,C02-S01,ST02,ST03,12540,Passenger,21:24,21:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00331,Tuesday,C02,C02-S01,ST02,ST03,12541,MEMU,22:07,22:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00332,Tuesday,C02,C02-S02,ST02,ST03,12542,Passenger,05:31,05:36,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00333,Tuesday,C02,C02-S02,ST02,ST03,12544,Passenger,06:43,06:49,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00334,Tuesday,C02,C02-S02,ST02,ST03,12545,Passenger,07:43,07:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00335,Tuesday,C02,C02-S02,ST02,ST03,12546,Express,08:12,08:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00336,Tuesday,C02,C02-S02,ST02,ST03,12548,Passenger,09:03,09:08,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00337,Tuesday,C02,C02-S02,ST02,ST03,12549,Express,11:55,11:59,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00338,Tuesday,C02,C02-S02,ST02,ST03,12552,Freight,12:55,13:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00339,Tuesday,C02,C02-S02,ST02,ST03,12555,Special,13:24,13:30,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00340,Tuesday,C02,C02-S02,ST02,ST03,12556,Express,15:37,15:42,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
